Ex_ID,Best_cost,Constr_cost,Travel_time,Best_lane,Best_station,FW_time,Bike_flow
Ex 9,737057746.2059884,61000.0,36849.83731029942,[1 0 0 1 1 0],[1 4 4],0.02536296844482422,"{'N001': {'N002': 2534.650063162405, 'N003': 2285.3778531292787}}"
Ex 9,2856687404.1097827,55000.0,142831.62020548913,[1 0 0 1 0 1],[0 0 0],0.024756908416748047,"{'N001': {'N002': 0, 'N003': 0}}"
Ex 9,1147847936.617475,61000.0,57389.34683087375,[1 0 0 1 0 1],[1 2 0],0.10500288009643555,"{'N001': {'N002': 3358.162790202319, 'N003': 0}}"
Ex 9,1151207099.4076772,62000.0,57557.25497038386,[1 0 0 1 0 1],[1 4 0],0.11494207382202148,"{'N001': {'N002': 3358.162790202319, 'N003': 0}}"
Ex 9,1105083566.2984114,61000.0,55251.12831492057,[1 0 0 1 0 1],[1 0 3],0.10014772415161133,"{'N001': {'N002': 0, 'N003': 3426.586115339308}}"
Ex 9,1108511152.4137506,62000.0,55422.457620687535,[1 0 0 1 0 1],[1 0 4],0.10491251945495605,"{'N001': {'N002': 0, 'N003': 3426.586115339308}}"
Ex 9,759629001.3294421,64000.0,37978.25006647211,[1 0 0 1 0 1],[1 2 3],0.045275211334228516,"{'N001': {'N002': 2436.581547610166, 'N003': 2280.236895515023}}"
Ex 9,761910238.2249572,65000.0,38092.261911247864,[1 0 0 1 0 1],[1 2 4],0.029638051986694336,"{'N001': {'N002': 2436.581547610166, 'N003': 2280.236895515023}}"
Ex 9,762066582.8770524,65000.0,38100.07914385262,[1 0 0 1 0 1],[1 4 3],0.020185232162475586,"{'N001': {'N002': 2436.581547610166, 'N003': 2280.236895515023}}"
Ex 9,764347819.7725674,66000.0,38214.09098862837,[1 0 0 1 0 1],[1 4 4],0.024713516235351562,"{'N001': {'N002': 2436.581547610166, 'N003': 2280.236895515023}}"
Ex 9,2877634667.660658,55000.0,143878.9833830329,[1 0 0 0 1 1],[0 0 0],0.020312070846557617,"{'N001': {'N002': 0, 'N003': 0}}"
Ex 9,1082781024.6346145,61000.0,54136.00123173073,[1 0 0 0 1 1],[1 2 0],0.02482318878173828,"{'N001': {'N002': 3514.2374609027975, 'N003': 0}}"
Ex 9,1086296262.0955174,62000.0,54311.71310477587,[1 0 0 0 1 1],[1 4 0],0.025192975997924805,"{'N001': {'N002': 3514.2374609027975, 'N003': 0}}"
Ex 9,1172908011.0150027,61000.0,58642.35055075014,[1 0 0 0 1 1],[1 0 3],0.10001277923583984,"{'N001': {'N002': 0, 'N003': 3300.604792992199}}"
Ex 9,1176209615.8079948,62000.0,58807.380790399744,[1 0 0 0 1 1],[1 0 4],0.10503363609313965,"{'N001': {'N002': 0, 'N003': 3300.604792992199}}"
Ex 9,756306428.2424413,64000.0,37812.12141212206,[1 0 0 0 1 1],[1 2 3],0.02469158172607422,"{'N001': {'N002': 2531.017297396473, 'N003': 2219.785087339391}}"
Ex 9,758527213.3297807,65000.0,37923.11066648903,[1 0 0 0 1 1],[1 2 4],0.02534937858581543,"{'N001': {'N002': 2531.017297396473, 'N003': 2219.785087339391}}"
Ex 9,758838445.5398377,65000.0,37938.672276991885,[1 0 0 0 1 1],[1 4 3],0.02460455894470215,"{'N001': {'N002': 2531.017297396473, 'N003': 2219.785087339391}}"
Ex 9,761059230.6271771,66000.0,38049.661531358855,[1 0 0 0 1 1],[1 4 4],0.020220041275024414,"{'N001': {'N002': 2531.017297396473, 'N003': 2219.785087339391}}"
Ex 9,2885309004.563032,45000.0,144263.2002281516,[0 1 1 1 0 0],[0 0 0],0.020114898681640625,"{'N001': {'N002': 0, 'N003': 0}}"
Ex 9,1088748850.408576,51000.0,54434.8925204288,[0 1 1 1 0 0],[1 2 0],0.12456536293029785,"{'N001': {'N002': 3511.4309937580983, 'N003': 0}}"
Ex 9,1092261281.4023342,52000.0,54610.46407011671,[0 1 1 1 0 0],[1 4 0],0.1298673152923584,"{'N001': {'N002': 3511.4309937580983, 'N003': 0}}"
Ex 9,1192503148.3829803,51000.0,59622.60741914902,[0 1 1 1 0 0],[1 0 3],0.04931449890136719,"{'N001': {'N002': 0, 'N003': 3267.3373921383095}}"
Ex 9,1195771485.7751186,52000.0,59785.974288755926,[0 1 1 1 0 0],[1 0 4],0.06026887893676758,"{'N001': {'N002': 0, 'N003': 3267.3373921383095}}"
Ex 9,768085941.7083572,54000.0,38401.59708541786,[0 1 1 1 0 0],[1 2 3],0.019843339920043945,"{'N001': {'N002': 2495.410486949251, 'N003': 2217.1208697758952}}"
Ex 9,770304062.578133,55000.0,38512.45312890665,[0 1 1 1 0 0],[1 2 4],0.020258426666259766,"{'N001': {'N002': 2495.410486949251, 'N003': 2217.1208697758952}}"
Ex 9,770582352.1953064,55000.0,38526.36760976532,[0 1 1 1 0 0],[1 4 3],0.019689321517944336,"{'N001': {'N002': 2495.410486949251, 'N003': 2217.1208697758952}}"
Ex 9,772800473.0650823,56000.0,38637.223653254114,[0 1 1 1 0 0],[1 4 4],0.019921541213989258,"{'N001': {'N002': 2495.410486949251, 'N003': 2217.1208697758952}}"
Ex 9,2889911744.5449104,45000.0,144493.33722724553,[0 1 1 0 1 0],[0 0 0],0.015149116516113281,"{'N001': {'N002': 0, 'N003': 0}}"
Ex 9,1033200942.1763761,51000.0,51657.4971088188,[0 1 1 0 1 0],[1 2 0],0.03989458084106445,"{'N001': {'N002': 3625.819686007516, 'N003': 0}}"
Ex 9,1036827761.8623835,52000.0,51838.788093119176,[0 1 1 0 1 0],[1 4 0],0.03504443168640137,"{'N001': {'N002': 3625.819686007516, 'N003': 0}}"
Ex 9,1219474208.0635018,51000.0,60971.16040317509,[0 1 1 0 1 0],[1 0 3],0.1352388858795166,"{'N001': {'N002': 0, 'N003': 3242.723954766201}}"
Ex 9,1222717932.018268,52000.0,61133.2966009134,[0 1 1 0 1 0],[1 0 4],0.13449788093566895,"{'N001': {'N002': 0, 'N003': 3242.723954766201}}"
Ex 9,749431099.8635029,54000.0,37468.85499317514,[0 1 1 0 1 0],[1 2 3],0.030426740646362305,"{'N001': {'N002': 2596.149889738772, 'N003': 2171.2452345895313}}"
Ex 9,751603345.0980922,55000.0,37577.41725490461,[0 1 1 0 1 0],[1 2 4],0.029720306396484375,"{'N001': {'N002': 2596.149889738772, 'N003': 2171.2452345895313}}"
Ex 9,752028249.7532415,55000.0,37598.66248766208,[0 1 1 0 1 0],[1 4 3],0.035260915756225586,"{'N001': {'N002': 2596.149889738772, 'N003': 2171.2452345895313}}"
Ex 9,754200494.9878311,56000.0,37707.22474939156,[0 1 1 0 1 0],[1 4 4],0.03494119644165039,"{'N001': {'N002': 2596.149889738772, 'N003': 2171.2452345895313}}"
Ex 9,2880229912.372143,50000.0,144008.99561860715,[0 1 1 0 0 1],[0 0 0],0.015124797821044922,"{'N001': {'N002': 0, 'N003': 0}}"
Ex 9,1087601945.802605,56000.0,54377.29729013025,[0 1 1 0 0 1],[1 2 0],0.0347895622253418,"{'N001': {'N002': 3508.514906529526, 'N003': 0}}"
Ex 9,1091111460.7091343,57000.0,54552.723035456715,[0 1 1 0 0 1],[1 4 0],0.04500699043273926,"{'N001': {'N002': 3508.514906529526, 'N003': 0}}"
Ex 9,1139511356.175487,56000.0,56972.767808774355,[0 1 1 0 0 1],[1 0 3],0.07509875297546387,"{'N001': {'N002': 0, 'N003': 3393.075020795725}}"
Ex 9,1142905431.1962829,57000.0,57142.421559814145,[0 1 1 0 0 1],[1 0 4],0.0700387954711914,"{'N001': {'N002': 0, 'N003': 3393.075020795725}}"
Ex 9,739595757.6308419,59000.0,36976.837881542095,[0 1 1 0 0 1],[1 2 3],0.010165691375732422,"{'N001': {'N002': 2489.1712605110065, 'N003': 2315.8119863418665}}"
Ex 9,741912569.6171838,60000.0,37092.62848085919,[0 1 1 0 0 1],[1 2 4],0.019907474517822266,"{'N001': {'N002': 2489.1712605110065, 'N003': 2315.8119863418665}}"
Ex 9,742085928.8913528,60000.0,37101.29644456764,[0 1 1 0 0 1],[1 4 3],0.014795541763305664,"{'N001': {'N002': 2489.1712605110065, 'N003': 2315.8119863418665}}"
Ex 9,744402740.8776947,61000.0,37217.087043884734,[0 1 1 0 0 1],[1 4 4],0.010107040405273438,"{'N001': {'N002': 2489.1712605110065, 'N003': 2315.8119863418665}}"
Ex 9,2881679251.4883304,45000.0,144081.7125744165,[0 1 0 1 1 0],[0 0 0],0.02367854118347168,"{'N001': {'N002': 0, 'N003': 0}}"
Ex 9,1046037202.6646032,51000.0,52299.31013323016,[0 1 0 1 1 0],[1 2 0],0.12002730369567871,"{'N001': {'N002': 3619.6403881183546, 'N003': 0}}"
Ex 9,1049657843.0527215,52000.0,52480.29215263607,[0 1 0 1 1 0],[1 4 0],0.12513184547424316,"{'N001': {'N002': 3619.6403881183546, 'N003': 0}}"
Ex 9,1197413303.1978323,51000.0,59868.11515989162,[0 1 0 1 1 0],[1 0 3],0.09994149208068848,"{'N001': {'N002': 0, 'N003': 3250.083388756425}}"
Ex 9,1200664386.5865886,52000.0,60030.619329329435,[0 1 0 1 1 0],[1 0 4],0.10491371154785156,"{'N001': {'N002': 0, 'N003': 3250.083388756425}}"
Ex 9,748271040.5028378,54000.0,37410.85202514189,[0 1 0 1 1 0],[1 2 3],0.024915695190429688,"{'N001': {'N002': 2582.1098433789884, 'N003': 2186.7306752586737}}"
Ex 9,750458771.1780964,55000.0,37520.18855890482,[0 1 0 1 1 0],[1 2 4],0.04024863243103027,"{'N001': {'N002': 2582.1098433789884, 'N003': 2186.7306752586737}}"
Ex 9,750854150.3462168,55000.0,37539.95751731084,[0 1 0 1 1 0],[1 4 3],0.030142545700073242,"{'N001': {'N002': 2582.1098433789884, 'N003': 2186.7306752586737}}"
Ex 9,753041881.0214753,56000.0,37649.29405107377,[0 1 0 1 1 0],[1 4 4],0.0299680233001709,"{'N001': {'N002': 2582.1098433789884, 'N003': 2186.7306752586737}}"
Ex 9,2880473821.373727,50000.0,144021.19106868634,[0 1 0 1 0 1],[0 0 0],0.015049457550048828,"{'N001': {'N002': 0, 'N003': 0}}"
Ex 9,1106559233.6929731,56000.0,55325.16168464866,[0 1 0 1 0 1],[1 2 0],0.11473822593688965,"{'N001': {'N002': 3494.3269141360734, 'N003': 0}}"
Ex 9,1110054560.607109,57000.0,55499.87803035545,[0 1 0 1 0 1],[1 4 0],0.11519122123718262,"{'N001': {'N002': 3494.3269141360734, 'N003': 0}}"
Ex 9,1121257650.8579621,56000.0,56060.082542898104,[0 1 0 1 0 1],[1 0 3],0.05466938018798828,"{'N001': {'N002': 0, 'N003': 3405.012890302156}}"
Ex 9,1124663663.7482643,57000.0,56230.33318741321,[0 1 0 1 0 1],[1 0 4],0.06019186973571777,"{'N001': {'N002': 0, 'N003': 3405.012890302156}}"
Ex 9,737623991.5631939,59000.0,36878.249578159695,[0 1 0 1 0 1],[1 2 3],0.015093803405761719,"{'N001': {'N002': 2489.153251936642, 'N003': 2326.376551099679}}"
Ex 9,739951368.1142936,60000.0,36994.56840571468,[0 1 0 1 0 1],[1 2 4],0.01469731330871582,"{'N001': {'N002': 2489.153251936642, 'N003': 2326.376551099679}}"
Ex 9,740114144.8151306,60000.0,37002.70724075653,[0 1 0 1 0 1],[1 4 3],0.010152578353881836,"{'N001': {'N002': 2489.153251936642, 'N003': 2326.376551099679}}"
Ex 9,742441521.3662302,61000.0,37119.02606831151,[0 1 0 1 0 1],[1 4 4],0.015163421630859375,"{'N001': {'N002': 2489.153251936642, 'N003': 2326.376551099679}}"
Ex 9,2884524749.0766144,50000.0,144223.73745383072,[0 1 0 0 1 1],[0 0 0],0.01798868179321289,"{'N001': {'N002': 0, 'N003': 0}}"
Ex 9,1044480675.8863528,56000.0,52221.23379431764,[0 1 0 0 1 1],[1 2 0],0.0409083366394043,"{'N001': {'N002': 3624.2356211732945, 'N003': 0}}"
Ex 9,1048105911.507526,57000.0,52402.4455753763,[0 1 0 0 1 1],[1 4 0],0.03609943389892578,"{'N001': {'N002': 3624.2356211732945, 'N003': 0}}"
Ex 9,1140257407.0127234,56000.0,57010.070350636175,[0 1 0 0 1 1],[1 0 3],0.1247098445892334,"{'N001': {'N002': 0, 'N003': 3394.7252103357787}}"
Ex 9,1143653132.2230592,57000.0,57179.80661115296,[0 1 0 0 1 1],[1 0 4],0.1300055980682373,"{'N001': {'N002': 0, 'N003': 3394.7252103357787}}"
Ex 9,715659747.6608678,59000.0,35780.03738304339,[0 1 0 0 1 1],[1 2 3],0.020387887954711914,"{'N001': {'N002': 2578.2963792123255, 'N003': 2312.5223531565002}}"
Ex 9,717973270.0140241,60000.0,35895.66350070121,[0 1 0 0 1 1],[1 2 4],0.015116691589355469,"{'N001': {'N002': 2578.2963792123255, 'N003': 2312.5223531565002}}"
Ex 9,718239044.0400801,60000.0,35908.952202004,[0 1 0 0 1 1],[1 4 3],0.024677753448486328,"{'N001': {'N002': 2578.2963792123255, 'N003': 2312.5223531565002}}"
Ex 9,720552566.3932365,61000.0,36024.57831966183,[0 1 0 0 1 1],[1 4 4],0.01520538330078125,"{'N001': {'N002': 2578.2963792123255, 'N003': 2312.5223531565002}}"
Ex 9,2402931800.4913473,45000.0,120144.34002456737,[0 0 1 1 1 0],[0 0 0],0.019728422164916992,"{'N001': {'N002': 0, 'N003': 0}}"
Ex 9,1039868258.5958778,51000.0,51990.86292979389,[0 0 1 1 1 0],[1 2 0],0.13017821311950684,"{'N001': {'N002': 3077.4932910610337, 'N003': 0}}"
Ex 9,1042946751.8869388,52000.0,52144.73759434694,[0 0 1 1 1 0],[1 4 0],0.13008737564086914,"{'N001': {'N002': 3077.4932910610337, 'N003': 0}}"
Ex 9,1166287454.2674103,51000.0,58311.822713370515,[0 0 1 1 1 0],[1 0 3],0.05519843101501465,"{'N001': {'N002': 0, 'N003': 2788.6769821689127}}"
Ex 9,1169077131.2495792,52000.0,58451.25656247896,[0 0 1 1 1 0],[1 0 4],0.05466723442077637,"{'N001': {'N002': 0, 'N003': 2788.6769821689127}}"
Ex 9,734125999.292344,54000.0,36703.5999646172,[0 0 1 1 1 0],[1 2 3],0.03018045425415039,"{'N001': {'N002': 2344.1797107459024, 'N003': 2003.9270064742068}}"
Ex 9,736130926.2988181,55000.0,36803.796314940904,[0 0 1 1 1 0],[1 2 4],0.024838924407958984,"{'N001': {'N002': 2344.1797107459024, 'N003': 2003.9270064742068}}"
Ex 9,736471179.0030898,55000.0,36820.80895015449,[0 0 1 1 1 0],[1 4 3],0.03502702713012695,"{'N001': {'N002': 2344.1797107459024, 'N003': 2003.9270064742068}}"
Ex 9,738476106.0095642,56000.0,36921.00530047821,[0 0 1 1 1 0],[1 4 4],0.024768829345703125,"{'N001': {'N002': 2344.1797107459024, 'N003': 2003.9270064742068}}"
Ex 9,2396630736.2333727,50000.0,119829.03681166863,[0 0 1 1 0 1],[0 0 0],0.015143156051635742,"{'N001': {'N002': 0, 'N003': 0}}"
Ex 9,1097710362.0751836,56000.0,54882.71810375918,[0 0 1 1 0 1],[1 2 0],0.07481837272644043,"{'N001': {'N002': 2945.6573356428426, 'N003': 0}}"
Ex 9,1100657019.4108264,57000.0,55030.000970541325,[0 0 1 1 0 1],[1 4 0],0.07020068168640137,"{'N001': {'N002': 2945.6573356428426, 'N003': 0}}"
Ex 9,1114608822.8819995,56000.0,55727.64114409997,[0 0 1 1 0 1],[1 0 3],0.054836273193359375,"{'N001': {'N002': 0, 'N003': 2890.769380018495}}"
Ex 9,1117500592.262018,57000.0,55872.179613100896,[0 0 1 1 0 1],[1 0 4],0.05011320114135742,"{'N001': {'N002': 0, 'N003': 2890.769380018495}}"
Ex 9,751814243.0703912,59000.0,37587.76215351956,[0 0 1 1 0 1],[1 2 3],0.034942626953125,"{'N001': {'N002': 2249.6424526206292, 'N003': 2025.3730096923055}}"
Ex 9,753840616.0800836,60000.0,37689.03080400418,[0 0 1 1 0 1],[1 2 4],0.030647993087768555,"{'N001': {'N002': 2249.6424526206292, 'N003': 2025.3730096923055}}"
Ex 9,754064885.5230118,60000.0,37700.24427615059,[0 0 1 1 0 1],[1 4 3],0.024276256561279297,"{'N001': {'N002': 2249.6424526206292, 'N003': 2025.3730096923055}}"
Ex 9,756091258.5327041,61000.0,37801.51292663521,[0 0 1 1 0 1],[1 4 4],0.030242204666137695,"{'N001': {'N002': 2249.6424526206292, 'N003': 2025.3730096923055}}"
Ex 9,2410050547.4155517,50000.0,120500.02737077758,[0 0 1 0 1 1],[0 0 0],0.010174036026000977,"{'N001': {'N002': 0, 'N003': 0}}"
Ex 9,1025769439.3590991,56000.0,51285.67196795496,[0 0 1 0 1 1],[1 2 0],0.039942264556884766,"{'N001': {'N002': 3137.54571283429, 'N003': 0}}"
Ex 9,1028907985.0719335,57000.0,51442.54925359668,[0 0 1 0 1 1],[1 4 0],0.029775619506835938,"{'N001': {'N002': 3137.54571283429, 'N003': 0}}"
Ex 9,1151937500.3766487,56000.0,57594.07501883243,[0 0 1 0 1 1],[1 0 3],0.08519792556762695,"{'N001': {'N002': 0, 'N003': 2834.4509919856096}}"
Ex 9,1154772951.3686345,57000.0,57735.79756843172,[0 0 1 0 1 1],[1 0 4],0.08029747009277344,"{'N001': {'N002': 0, 'N003': 2834.4509919856096}}"
Ex 9,729113134.3578082,59000.0,36452.70671789041,[0 0 1 0 1 1],[1 2 3],0.029790878295898438,"{'N001': {'N002': 2341.277174619688, 'N003': 2032.000775865662}}"
Ex 9,731146135.1336738,60000.0,36554.30675668369,[0 0 1 0 1 1],[1 2 4],0.029909372329711914,"{'N001': {'N002': 2341.277174619688, 'N003': 2032.000775865662}}"
Ex 9,731455411.5324278,60000.0,36569.77057662139,[0 0 1 0 1 1],[1 4 3],0.02482128143310547,"{'N001': {'N002': 2341.277174619688, 'N003': 2032.000775865662}}"
Ex 9,733488412.3082936,61000.0,36671.37061541468,[0 0 1 0 1 1],[1 4 4],0.030204296112060547,"{'N001': {'N002': 2341.277174619688, 'N003': 2032.000775865662}}"
Ex 9,2406045732.5149007,50000.0,120299.78662574504,[0 0 0 1 1 1],[0 0 0],0.01459360122680664,"{'N001': {'N002': 0, 'N003': 0}}"
Ex 9,1056420721.5462487,56000.0,52818.23607731243,[0 0 0 1 1 1],[1 2 0],0.10521554946899414,"{'N001': {'N002': 3071.818734968973, 'N003': 0}}"
Ex 9,1059493540.2812177,57000.0,52971.82701406089,[0 0 0 1 1 1],[1 4 0],0.10008358955383301,"{'N001': {'N002': 3071.818734968973, 'N003': 0}}"
Ex 9,1129630783.6804245,56000.0,56478.73918402122,[0 0 0 1 1 1],[1 0 3],0.09482312202453613,"{'N001': {'N002': 0, 'N003': 2850.9877849800714}}"
Ex 9,1132482771.4654045,57000.0,56621.28857327023,[0 0 0 1 1 1],[1 0 4],0.09523439407348633,"{'N001': {'N002': 0, 'N003': 2850.9877849800714}}"
Ex 9,728829198.2525643,59000.0,36438.509912628215,[0 0 0 1 1 1],[1 2 3],0.03006601333618164,"{'N001': {'N002': 2324.6322276506153, 'N003': 2047.7226090834547}}"
Ex 9,730877920.8616477,60000.0,36540.896043082386,[0 0 0 1 1 1],[1 2 4],0.029964447021484375,"{'N001': {'N002': 2324.6322276506153, 'N003': 2047.7226090834547}}"
Ex 9,731154830.4802151,60000.0,36554.74152401075,[0 0 0 1 1 1],[1 4 3],0.024709463119506836,"{'N001': {'N002': 2324.6322276506153, 'N003': 2047.7226090834547}}"
Ex 9,733203553.0892985,61000.0,36657.12765446492,[0 0 0 1 1 1],[1 4 4],0.03028726577758789,"{'N001': {'N002': 2324.6322276506153, 'N003': 2047.7226090834547}}"
Ex 9,2917652379.546493,80000.0,145878.61897732466,[0 1 1 1 1 1],[0 0 0],0.01502370834350586,"{'N001': {'N002': 0, 'N003': 0}}"
Ex 9,1058416401.9797505,86000.0,52916.52009898752,[0 1 1 1 1 1],[1 2 0],0.15455126762390137,"{'N001': {'N002': 3634.687324052363, 'N003': 0}}"
Ex 9,1062052089.3038028,87000.0,53098.25446519014,[0 1 1 1 1 1],[1 4 0],0.15517473220825195,"{'N001': {'N002': 3634.687324052363, 'N003': 0}}"
Ex 9,1159814128.8039885,86000.0,57986.406440199426,[0 1 1 1 1 1],[1 0 3],0.14515924453735352,"{'N001': {'N002': 0, 'N003': 3400.186663597065}}"
Ex 9,1163215315.4675853,87000.0,58156.41577337927,[0 1 1 1 1 1],[1 0 4],0.14481163024902344,"{'N001': {'N002': 0, 'N003': 3400.186663597065}}"
Ex 9,712646971.7695924,89000.0,35627.89858847962,[0 1 1 1 1 1],[1 2 3],0.020320653915405273,"{'N001': {'N002': 2601.3482226479846, 'N003': 2336.49621134561}}"
Ex 9,714984467.980938,90000.0,35744.723399046896,[0 1 1 1 1 1],[1 2 4],0.01979684829711914,"{'N001': {'N002': 2601.3482226479846, 'N003': 2336.49621134561}}"
Ex 9,715249319.9922403,90000.0,35757.96599961202,[0 1 1 1 1 1],[1 4 3],0.019988536834716797,"{'N001': {'N002': 2601.3482226479846, 'N003': 2336.49621134561}}"
Ex 9,717586816.203586,91000.0,35874.7908101793,[0 1 1 1 1 1],[1 4 4],0.025247812271118164,"{'N001': {'N002': 2601.3482226479846, 'N003': 2336.49621134561}}"
Ex 9,2897650457.422137,85000.0,144878.27287110683,[1 0 1 1 1 1],[0 0 0],0.019576072692871094,"{'N001': {'N002': 0, 'N003': 0}}"
Ex 9,1101178973.1077468,91000.0,55054.39865538734,[1 0 1 1 1 1],[1 2 0],0.11514520645141602,"{'N001': {'N002': 3496.876787590869, 'N003': 0}}"
Ex 9,1104676849.8953376,92000.0,55229.24249476688,[1 0 1 1 1 1],[1 4 0],0.1267075538635254,"{'N001': {'N002': 3496.876787590869, 'N003': 0}}"
Ex 9,1158860462.5429049,91000.0,57938.47312714524,[1 0 1 1 1 1],[1 0 3],0.08822274208068848,"{'N001': {'N002': 0, 'N003': 3372.7097469204955}}"
Ex 9,1162234172.2898254,92000.0,58107.10861449127,[1 0 1 1 1 1],[1 0 4],0.08512711524963379,"{'N001': {'N002': 0, 'N003': 3372.7097469204955}}"
Ex 9,731881042.4458681,94000.0,36589.35212229341,[1 0 1 1 1 1],[1 2 3],0.019842863082885742,"{'N001': {'N002': 2556.289976233823, 'N003': 2302.849433742388}}"
Ex 9,734184891.8796105,95000.0,36704.494593980526,[1 0 1 1 1 1],[1 2 4],0.02498006820678711,"{'N001': {'N002': 2556.289976233823, 'N003': 2302.849433742388}}"
Ex 9,734438332.422102,95000.0,36717.1666211051,[1 0 1 1 1 1],[1 4 3],0.0254061222076416,"{'N001': {'N002': 2556.289976233823, 'N003': 2302.849433742388}}"
Ex 9,736742181.8558445,96000.0,36832.309092792224,[1 0 1 1 1 1],[1 4 4],0.024700641632080078,"{'N001': {'N002': 2556.289976233823, 'N003': 2302.849433742388}}"
Ex 9,3513394097.349417,85000.0,175665.45486747086,[1 1 0 1 1 1],[0 0 0],0.015200376510620117,"{'N001': {'N002': 0, 'N003': 0}}"
Ex 9,1098407080.6986866,91000.0,54915.80403493433,[1 1 0 1 1 1],[1 2 0],0.10973286628723145,"{'N001': {'N002': 4074.5485772747793, 'N003': 0}}"
Ex 9,1102482629.2759612,92000.0,55119.531463798055,[1 1 0 1 1 1],[1 4 0],0.1065680980682373,"{'N001': {'N002': 4074.5485772747793, 'N003': 0}}"
Ex 9,1171195465.73573,91000.0,58555.223286786495,[1 1 0 1 1 1],[1 0 3],0.11342239379882812,"{'N001': {'N002': 0, 'N003': 3892.692814619017}}"
Ex 9,1175089158.550349,92000.0,58749.85792751745,[1 1 0 1 1 1],[1 0 4],0.1248784065246582,"{'N001': {'N002': 0, 'N003': 3892.692814619017}}"
Ex 9,734230180.8667318,94000.0,36706.80904333659,[1 1 0 1 1 1],[1 2 3],0.015533208847045898,"{'N001': {'N002': 2815.3634154786455, 'N003': 2520.633375448552}}"
Ex 9,736751814.2421802,95000.0,36832.84071210901,[1 1 0 1 1 1],[1 2 4],0.019545793533325195,"{'N001': {'N002': 2815.3634154786455, 'N003': 2520.633375448552}}"
Ex 9,737046544.2822104,95000.0,36847.57721411052,[1 1 0 1 1 1],[1 4 3],0.015103578567504883,"{'N001': {'N002': 2815.3634154786455, 'N003': 2520.633375448552}}"
Ex 9,739568177.6576589,96000.0,36973.608882882945,[1 1 0 1 1 1],[1 4 4],0.014990091323852539,"{'N001': {'N002': 2815.3634154786455, 'N003': 2520.633375448552}}"
Ex 9,3517385228.926239,85000.0,175865.01144631195,[1 1 1 0 1 1],[0 0 0],0.0202486515045166,"{'N001': {'N002': 0, 'N003': 0}}"
Ex 9,1081324285.9849496,91000.0,54061.66429924748,[1 1 1 0 1 1],[1 2 0],0.03973865509033203,"{'N001': {'N002': 4083.9820695043845, 'N003': 0}}"
Ex 9,1085409268.0544538,92000.0,54265.863402722694,[1 1 1 0 1 1],[1 4 0],0.04010295867919922,"{'N001': {'N002': 4083.9820695043845, 'N003': 0}}"
Ex 9,1204069572.2519825,91000.0,60198.92861259912,[1 1 1 0 1 1],[1 0 3],0.08978271484375,"{'N001': {'N002': 0, 'N003': 3850.7771526652814}}"
Ex 9,1207921349.4046478,92000.0,60391.46747023239,[1 1 1 0 1 1],[1 0 4],0.10003948211669922,"{'N001': {'N002': 0, 'N003': 3850.7771526652814}}"
Ex 9,734887025.8956784,94000.0,36739.65129478392,[1 1 1 0 1 1],[1 2 3],0.015385627746582031,"{'N001': {'N002': 2825.0933923740945, 'N003': 2509.688877252473}}"
Ex 9,737397714.772931,95000.0,36865.135738646546,[1 1 1 0 1 1],[1 2 4],0.01461338996887207,"{'N001': {'N002': 2825.0933923740945, 'N003': 2509.688877252473}}"
Ex 9,737713119.2880526,95000.0,36880.90596440263,[1 1 1 0 1 1],[1 4 3],0.010150671005249023,"{'N001': {'N002': 2825.0933923740945, 'N003': 2509.688877252473}}"
Ex 9,740223808.165305,96000.0,37006.39040826525,[1 1 1 0 1 1],[1 4 4],0.025116682052612305,"{'N001': {'N002': 2825.0933923740945, 'N003': 2509.688877252473}}"
Ex 9,3503736988.8360186,85000.0,175182.59944180094,[1 1 1 1 0 1],[0 0 0],0.01468968391418457,"{'N001': {'N002': 0, 'N003': 0}}"
Ex 9,1145496400.0254717,91000.0,57270.27000127359,[1 1 1 1 0 1],[1 2 0],0.10006856918334961,"{'N001': {'N002': 3958.051612507906, 'N003': 0}}"
Ex 9,1149455451.6379795,92000.0,57468.17258189897,[1 1 1 1 0 1],[1 4 0],0.10513424873352051,"{'N001': {'N002': 3958.051612507906, 'N003': 0}}"
Ex 9,1176238037.290771,91000.0,58807.35186453855,[1 1 1 1 0 1],[1 0 3],0.08499860763549805,"{'N001': {'N002': 0, 'N003': 3870.5612819797616}}"
Ex 9,1180109598.572751,92000.0,59000.87992863755,[1 1 1 1 0 1],[1 0 4],0.08986115455627441,"{'N001': {'N002': 0, 'N003': 3870.5612819797616}}"
Ex 9,761443987.5240358,94000.0,38067.49937620179,[1 1 1 1 0 1],[1 2 3],0.02533578872680664,"{'N001': {'N002': 2735.42853658626, 'N003': 2501.886613967287}}"
Ex 9,763946874.1380032,95000.0,38192.59370690016,[1 1 1 1 0 1],[1 2 4],0.02476048469543457,"{'N001': {'N002': 2735.42853658626, 'N003': 2501.886613967287}}"
Ex 9,764180416.0606221,95000.0,38204.270803031104,[1 1 1 1 0 1],[1 4 3],0.025158166885375977,"{'N001': {'N002': 2735.42853658626, 'N003': 2501.886613967287}}"
Ex 9,766683302.6745894,96000.0,38329.36513372947,[1 1 1 1 0 1],[1 4 4],0.02499222755432129,"{'N001': {'N002': 2735.42853658626, 'N003': 2501.886613967287}}"
Ex 9,3509968802.875827,80000.0,175494.44014379135,[1 1 1 1 1 0],[0 0 0],0.01972174644470215,"{'N001': {'N002': 0, 'N003': 0}}"
